task,group,metric,advice_type,batch,mean,std,min,max,n_seeds,seeds,common_horizon,report_interval,sd_shading
even-palindrome,structural_features,accuracy,none,14400,0.6433333333333332,0.04169998667732269,0.595,0.7,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,14600,0.6491666666666667,0.05622993469279111,0.545,0.71,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,14800,0.6533333333333333,0.03362373500305335,0.62,0.72,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,15000,0.6675,0.052658490926598606,0.59,0.76,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,15200,0.66,0.05400617248673217,0.58,0.725,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,15400,0.6483333333333333,0.0474926894959167,0.57,0.73,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,15600,0.6733333333333333,0.04048319267163705,0.615,0.735,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,15800,0.6841666666666667,0.041973867531543425,0.63,0.765,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,16000,0.6483333333333333,0.02034425935955619,0.61,0.675,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,16200,0.6749999999999999,0.05354126134736337,0.615,0.76,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,16400,0.6825,0.055207940250172956,0.615,0.775,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,16600,0.665,0.033416562759605695,0.61,0.71,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,16800,0.6716666666666665,0.05145116346811044,0.58,0.745,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,17000,0.6516666666666667,0.07597514213360985,0.54,0.74,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,17200,0.6558333333333334,0.048940156200086744,0.585,0.735,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,17400,0.6691666666666668,0.035872072083384804,0.6,0.71,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,17600,0.6708333333333333,0.059680864232646264,0.585,0.76,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,17800,0.6716666666666667,0.02248456260538671,0.64,0.7,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,18000,0.71,0.07393691004272944,0.63,0.84,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,18200,0.7066666666666667,0.055876848714133995,0.665,0.825,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,18400,0.7058333333333332,0.05302646089977678,0.625,0.805,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,18600,0.6966666666666667,0.06718548123582123,0.645,0.84,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,18800,0.7016666666666668,0.05047001309908908,0.645,0.8,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,19000,0.7066666666666666,0.08522845117030398,0.59,0.84,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,19200,0.7008333333333333,0.06972664881919646,0.61,0.82,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,19400,0.6975000000000001,0.055808452167510736,0.62,0.785,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,19600,0.7191666666666666,0.06760280237452354,0.645,0.845,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,19800,0.7008333333333333,0.05798107928932986,0.645,0.8,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,20000,0.7324999999999999,0.061559591724875275,0.65,0.855,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,20200,0.6841666666666667,0.06496259607565642,0.625,0.805,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,20400,0.725,0.056862407030773256,0.68,0.845,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,20600,0.7366666666666665,0.06256108126374485,0.665,0.845,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,20800,0.7174999999999999,0.022314046398326494,0.69,0.745,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,21000,0.6958333333333333,0.03528652559956686,0.645,0.745,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,21200,0.7125,0.03375771516754849,0.66,0.77,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,21400,0.7108333333333333,0.03284010082539669,0.67,0.76,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,21600,0.7166666666666667,0.03704351795148811,0.64,0.755,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,21800,0.7050000000000001,0.03304037933599834,0.645,0.745,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,22000,0.7483333333333334,0.0396512575112344,0.665,0.78,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,22200,0.73,0.041231056256176596,0.675,0.78,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,22400,0.7324999999999999,0.028247418761130513,0.7,0.77,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,22600,0.7475,0.03727711541057507,0.68,0.795,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,22800,0.7183333333333334,0.03965125751123441,0.66,0.79,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,23000,0.7191666666666666,0.05995947705649949,0.645,0.785,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,23200,0.7091666666666666,0.04096916184427284,0.66,0.775,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,23400,0.7133333333333333,0.06328945848682509,0.615,0.79,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,23600,0.7341666666666665,0.021294887231967752,0.715,0.78,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,23800,0.7408333333333333,0.04117206442345212,0.7,0.8,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,24000,0.7616666666666667,0.056837976349933095,0.685,0.835,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,24200,0.7591666666666667,0.05426913385054978,0.675,0.845,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,24400,0.7875,0.04289036410819257,0.735,0.87,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,24600,0.7733333333333333,0.07214953607304453,0.675,0.87,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,24800,0.7441666666666666,0.07435369676231453,0.595,0.835,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,25000,0.7466666666666667,0.05233439489369195,0.655,0.805,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,25200,0.7316666666666668,0.0703957069398096,0.665,0.87,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,25400,0.7958333333333334,0.07661683162914588,0.665,0.905,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,25600,0.785,0.07958224257542214,0.67,0.88,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,25800,0.7958333333333334,0.07955169528188714,0.715,0.93,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,26000,0.8116666666666666,0.07220726340811492,0.705,0.935,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,26200,0.8141666666666666,0.06864259286737032,0.715,0.905,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,26400,0.82,0.07910962857537214,0.73,0.93,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,26600,0.8333333333333334,0.0816836716989523,0.725,0.945,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,26800,0.8316666666666666,0.07728015412913086,0.75,0.945,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,27000,0.85,0.058022983951763994,0.78,0.945,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,27200,0.84,0.0697614984548545,0.755,0.935,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,27400,0.8174999999999999,0.09599262124420464,0.72,0.96,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,27600,0.8291666666666667,0.07764323680928188,0.73,0.935,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,27800,0.79,0.030686587732536613,0.745,0.84,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,28000,0.7616666666666667,0.08759122228980609,0.625,0.89,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,28200,0.7625000000000001,0.07016349953263923,0.685,0.89,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,28400,0.7741666666666666,0.09740023385780733,0.59,0.91,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,28600,0.8241666666666667,0.09135173172353594,0.685,0.97,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,28800,0.8225000000000001,0.06884463184107625,0.68,0.89,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,29000,0.8083333333333332,0.11141763275572177,0.64,0.96,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,29200,0.8283333333333333,0.08434387285919996,0.735,0.945,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,29400,0.8483333333333333,0.08060534859562496,0.765,0.975,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,29600,0.8466666666666667,0.05030462757595524,0.79,0.92,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,29800,0.8350000000000001,0.041331989225457486,0.78,0.915,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,30000,0.8433333333333333,0.05153208277913432,0.795,0.945,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,30200,0.8575000000000003,0.08260094833999586,0.73,0.95,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,30400,0.8649999999999999,0.0720532210707243,0.74,0.96,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,30600,0.8525,0.06263319141371183,0.795,0.95,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,30800,0.8683333333333333,0.0686577664134866,0.77,0.955,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,31000,0.8691666666666666,0.06002892821150668,0.8,0.965,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,31200,0.8849999999999999,0.05163977794943224,0.815,0.96,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,31400,0.9100000000000001,0.05894913061275795,0.81,0.975,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,31600,0.8966666666666666,0.06472162612982532,0.785,0.97,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,31800,0.8933333333333334,0.0582141639885766,0.795,0.96,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,32000,0.8908333333333333,0.07892067043697878,0.785,0.98,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,32200,0.8958333333333331,0.0749675855879652,0.765,0.965,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,32400,0.8991666666666668,0.07196160241560925,0.775,0.98,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,32600,0.8908333333333331,0.06234425038089362,0.805,0.965,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,32800,0.9016666666666667,0.06823163163486239,0.79,0.965,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,33000,0.8691666666666666,0.10252709668939014,0.71,0.96,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,33200,0.9141666666666667,0.07138024158609221,0.81,0.98,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,33400,0.8958333333333334,0.06425318842067078,0.805,0.965,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,33600,0.9083333333333333,0.0830996724154527,0.79,0.985,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,33800,0.9041666666666667,0.07120490775844658,0.785,0.96,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,34000,0.9008333333333333,0.0638629174264864,0.785,0.96,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,34200,0.9116666666666666,0.06491447364716814,0.805,0.98,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,34400,0.9083333333333332,0.06890008869531464,0.815,0.98,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,34600,0.9166666666666666,0.06618576550554928,0.82,0.975,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,34800,0.9191666666666666,0.0799174921750899,0.795,0.985,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,35000,0.9191666666666666,0.05600719199848851,0.84,0.97,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,35200,0.9191666666666665,0.0585531572353039,0.85,0.985,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,35400,0.9291666666666667,0.060856160100865905,0.825,0.995,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,35600,0.9249999999999999,0.07708220719898116,0.78,0.995,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,35800,0.9366666666666665,0.046338129248192805,0.85,0.99,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,36000,0.9383333333333334,0.06148622248565573,0.825,0.985,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,36200,0.9258333333333334,0.06470552955934718,0.8,0.99,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,36400,0.9325000000000001,0.05580845216751073,0.84,0.98,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,36600,0.9458333333333333,0.04876958296133176,0.875,1.0,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,36800,0.92,0.06198117993929015,0.8,0.98,6,"1000,1001,1002,1003,1004,1005",67800,200,True
even-palindrome,structural_features,accuracy,none,37000,0.9241666666666667,0.040043379255779867,0.87,0.98,6,"1000,1001,1002,1003,1004,1005",67800,200,True
